year,Company,CO2
2012,Arch Resources,191.219203317031
2012,Arch Resources,50.37301262854086
2013,Arch Resources,18.103351468572008
2013,Arch Resources,204.51739493802108
2013,Arch Resources,38.281013604122734
2014,Arch Resources,18.743911755633807
2014,Arch Resources,203.60520493426725
2014,Arch Resources,38.98075091690901
2015,Arch Resources,15.530362664501636
2015,Arch Resources,198.7053891510512
2015,Arch Resources,32.096412278034855
2016,Arch Resources,176.72857054655535
2017,Arch Resources,19.786434370482706
2017,Arch Resources,147.6428977160178
2017,Arch Resources,22.047107947481265
2018,Arch Resources,19.537088755384826
2018,Arch Resources,145.6976250574102
2018,Arch Resources,20.849480623673987
2019,Arch Resources,8.813077775011308
2019,Arch Resources,136.64532987959566
2019,Arch Resources,20.184730176527033
2020,Arch Resources,5.3738279115922625
2020,Arch Resources,95.79826746250473
2020,Arch Resources,18.30082202671784
2021,Arch Resources,6.448593493910715
2021,Arch Resources,113.93216512749132
2021,Arch Resources,20.184730176527033
2022,Arch Resources,9.242984007938691
2022,Arch Resources,121.07582178339509
2022,Arch Resources,20.992119383588115
1998,Banpu,11.04627427900737
1999,Banpu,14.311346341742707
2000,Banpu,14.917919961525184
2001,Banpu,19.979018601585185
2002,Banpu,38.384736876859584
2003,Banpu,60.15267377116261
2004,Banpu,65.02895701144514
2005,Banpu,75.60371507819973
2006,Banpu,88.38204137307034
2007,Banpu,87.11439728485306
2008,Banpu,83.73796209661077
2009,Banpu,85.52688038932862
2010,Banpu,94.93351035236147
2011,Banpu,93.75827396403297
2012,Banpu,98.52082465060626
2013,Banpu,101.4115270573821
2014,Banpu,105.32108359113631
2015,Banpu,97.50197052362788
2016,Banpu,94.8482109370796
2017,Banpu,5.320998496414592
2017,Banpu,86.79215504934362
2018,Banpu,5.3476034888966675
2018,Banpu,102.1223555180647
2019,Banpu,5.028343579111792
2019,Banpu,96.43572783260403
2020,Banpu,4.54836035857905
2020,Banpu,91.93381424828098
2021,Banpu,3.551807057433937
2021,Banpu,14.71256084258635
2021,Banpu,89.32744322577818
2022,Banpu,4.383944710889889
2022,Banpu,18.159503668563723
2022,Banpu,84.58858682122762
1968,Bapco Energies,1.1005472397957703
1968,Bapco Energies,0.0160358858796056
1969,Bapco Energies,1.1075657307807711
1969,Bapco Energies,0.0794942597286268
1970,Bapco Energies,1.1155014109285846
1970,Bapco Energies,0.0896916253402487
1971,Bapco Energies,1.0904980367945187
1971,Bapco Energies,0.1304883768257727
1972,Bapco Energies,1.017202659348884
1972,Bapco Energies,0.1312027026513187
1973,Bapco Energies,0.9948710971238812
1973,Bapco Energies,0.4123773834721311
1974,Bapco Energies,0.980873992943567
1974,Bapco Energies,0.4975133594147645
1975,Bapco Energies,4.977944486691281
1975,Bapco Energies,3.2075999401852235
1976,Bapco Energies,5.093510321205672
1976,Bapco Energies,3.3645183725562013
1977,Bapco Energies,6.724591675004012
1977,Bapco Energies,3.616744634844807
1978,Bapco Energies,6.113265159094556
1978,Bapco Energies,3.868970897133413
1979,Bapco Energies,5.501938643185101
1979,Bapco Energies,4.121197159422019
1980,Bapco Energies,8.151020212126074
1980,Bapco Energies,7.289039036184374
1981,Bapco Energies,7.8599123474072865
1981,Bapco Energies,8.746846843421249
1982,Bapco Energies,7.568804482688497
1982,Bapco Energies,9.475750747039688
1983,Bapco Energies,7.423250550329104
1983,Bapco Energies,10.204654650658126
1984,Bapco Energies,7.277696617969709
1984,Bapco Energies,9.694421918125219
1985,Bapco Energies,6.9865887532509205
1985,Bapco Energies,11.954024019342375
1986,Bapco Energies,7.568804482688497
1986,Bapco Energies,13.120270265131875
1987,Bapco Energies,5.702523925313252
1987,Bapco Energies,13.516455080456891
1988,Bapco Energies,6.260812980938325
1988,Bapco Energies,14.318449888247567
1989,Bapco Energies,6.260812980938325
1989,Bapco Energies,14.935458320960915
1990,Bapco Energies,5.662646135625748
1990,Bapco Energies,15.64196626764387
1991,Bapco Energies,5.543012766563232
1991,Bapco Energies,14.911508905803444
1992,Bapco Energies,15.592215767814558
1992,Bapco Energies,17.37560014924089
1993,Bapco Energies,15.43270460906454
1993,Bapco Energies,18.662587129019517
1994,Bapco Energies,15.273193450314514
1994,Bapco Energies,19.10565145576026
1995,Bapco Energies,5.782279504688264
1995,Bapco Energies,19.422981279760528
1996,Bapco Energies,5.6227683459382405
1996,Bapco Energies,19.946114209340823
1997,Bapco Energies,15.153560081251998
1997,Bapco Energies,21.473650547906026
1998,Bapco Energies,14.914293343126966
1998,Bapco Energies,22.57831763797883
1999,Bapco Energies,14.87441555343946
1999,Bapco Energies,23.362661203877327
2000,Bapco Energies,14.994048922501978
2000,Bapco Energies,28.42725224111906
2001,Bapco Energies,25.282518661878328
2001,Bapco Energies,28.42725224111906
2002,Bapco Energies,25.32239645156584
2002,Bapco Energies,29.156156144737498
2003,Bapco Energies,25.32239645156584
2003,Bapco Energies,30.322402390526996
2004,Bapco Energies,30.45068020472103
2004,Bapco Energies,29.863192931247383
2005,Bapco Energies,27.150832986527647
2005,Bapco Energies,34.2876396262113
2006,Bapco Energies,26.69000524889883
2006,Bapco Energies,27.828822136248327
2007,Bapco Energies,26.822738471873695
2007,Bapco Energies,29.398516692690627
2008,Bapco Energies,26.651230080096184
2008,Bapco Energies,31.713151038630983
2009,Bapco Energies,26.522749823391496
2009,Bapco Energies,32.11222592586208
2010,Bapco Energies,26.469178000725304
2010,Bapco Energies,32.910375700324266
2011,Bapco Energies,27.69592249376615
2011,Bapco Energies,40.24227428604141
2012,Bapco Energies,25.226889145264263
2012,Bapco Energies,39.54617105808579
2013,Bapco Energies,28.762453978958483
2013,Bapco Energies,49.527125100723424
2014,Bapco Energies,29.332506982541375
2014,Bapco Energies,60.739197836572586
2015,Bapco Energies,29.335298427819495
2015,Bapco Energies,58.318143520703934
2016,Bapco Energies,29.90041655492855
2016,Bapco Energies,55.87048421235323
2017,Bapco Energies,28.713950623361566
2017,Bapco Energies,54.48702460328544
2018,Bapco Energies,28.260314845102897
2018,Bapco Energies,55.87048421235323
2019,Bapco Energies,28.27094028216513
2019,Bapco Energies,58.530983460560535
2020,Bapco Energies,28.24823386871707
2020,Bapco Energies,55.790669234907014
2021,Bapco Energies,27.793086722229244
2021,Bapco Energies,53.209984964145946
2022,Bapco Energies,27.562531287261454
2022,Bapco Energies,43.81842261797418
1953,BASF,4.865733612077679
1954,BASF,4.8008850959089715
1955,BASF,4.657273613215727
1956,BASF,5.277585587099116
1957,BASF,5.4644605359018525
1958,BASF,6.039510427929524
1959,BASF,6.762904291322517
1960,BASF,7.703070644469422
1961,BASF,8.172961253686303
1962,BASF,8.098040881231515
1963,BASF,8.741247946736243
1964,BASF,8.753061662293119
1965,BASF,8.315408579178461
1966,BASF,7.848578623856163
1967,BASF,7.294218051910931
1968,BASF,7.294218051910931
1969,BASF,2.923041984094136
1969,BASF,2.5736402903853586
1969,BASF,7.585986773987368
1970,BASF,2.3384335872753086
1970,BASF,3.2427867682022637
1970,BASF,7.585986773987368
1971,BASF,4.384562976141203
1971,BASF,4.085909814607273
1971,BASF,7.585986773987368
1972,BASF,4.384562976141203
1972,BASF,5.1482482712570246
1972,BASF,7.585986773987368
1973,BASF,4.676867174550617
1973,BASF,5.6630730983827275
1973,BASF,7.002449329834494
1974,BASF,4.676867174550617
1974,BASF,5.1482482712570246
1974,BASF,7.002449329834494
1975,BASF,4.443023815823087
1975,BASF,4.6334234441313225
1975,BASF,7.81940175164852
1976,BASF,5.027632212641912
1976,BASF,5.354178202107304
1976,BASF,7.585986773987368
1977,BASF,5.3199364110513265
1977,BASF,5.071024547188169
1977,BASF,7.8777554960638065
1978,BASF,6.196849006279567
1978,BASF,4.890835857694172
1978,BASF,8.052816729309667
1979,BASF,6.4599227848480405
1979,BASF,5.328436960751019
1979,BASF,8.665531045670187
1980,BASF,6.606074884052745
1980,BASF,4.607682202775036
1980,BASF,8.840592278916048
1981,BASF,7.015300761825925
1981,BASF,4.42749351328104
1981,BASF,9.249068489823062
1982,BASF,7.599909158644754
1982,BASF,4.324528547855899
1982,BASF,9.307422234238349
1983,BASF,8.067595876099814
1983,BASF,5.071024547188169
1983,BASF,8.46129294021668
1984,BASF,9.061430150691821
1984,BASF,5.1482482712570246
1984,BASF,9.190714745407773
1985,BASF,9.470656028465
1985,BASF,4.5047172373498965
1985,BASF,9.307422234238349
1986,BASF,9.441425608624057
1986,BASF,4.092857375649334
1986,BASF,8.029475231543554
1987,BASF,9.850651486397235
1987,BASF,4.968059581763028
1987,BASF,8.753061662293119
1988,BASF,10.727564081625475
1988,BASF,5.1482482712570246
1988,BASF,8.46129294021668
1989,BASF,10.669103241943596
1989,BASF,5.6630730983827275
1989,BASF,8.753061662293119
1990,BASF,12.276776333195368
1990,BASF,5.1482482712570246
1990,BASF,8.46129294021668
1991,BASF,13.679836485560552
1991,BASF,5.328436960751019
1992,BASF,13.445993126833022
1992,BASF,5.1482482712570246
1993,BASF,14.03060152365185
1993,BASF,4.890835857694172
1994,BASF,16.076730912517746
1994,BASF,5.6630730983827275
1995,BASF,17.830556102974228
1995,BASF,5.6630730983827275
1996,BASF,21.33820648388719
1996,BASF,6.435310339071279
1997,BASF,18.742561153127472
1997,BASF,5.320998496414592
1998,BASF,21.135228534377788
1998,BASF,5.1752177156909065
1999,BASF,21.932784328127894
1999,BASF,9.840202698848906
2000,BASF,22.331562225002944
2000,BASF,10.569106602467343
2001,BASF,23.926673812503157
2001,BASF,13.557612607302936
2002,BASF,23.926673812503157
2002,BASF,13.77628377838847
2003,BASF,25.920563296878417
2003,BASF,16.619009002500373
2004,BASF,25.55668971390929
2004,BASF,18.806264511557703
2005,BASF,26.245858243946035
2005,BASF,19.83125417110048
2006,BASF,34.966045222834985
2006,BASF,27.929173241578425
2007,BASF,32.70621386471601
2007,BASF,29.48861200512214
2008,BASF,29.070908682191337
2008,BASF,37.00645118670807
2009,BASF,25.721174348440893
2009,BASF,44.52873947205035
2010,BASF,22.929729070315524
2010,BASF,46.380155387241174
2011,BASF,27.07701919781607
2011,BASF,28.296049538467745
2012,BASF,29.629197737816412
2012,BASF,27.6181689081026
2013,BASF,28.273352888441227
2013,BASF,34.94365313946789
2014,BASF,28.19359730906622
2014,BASF,43.933467948332286
2015,BASF,28.11384172969121
2015,BASF,52.923282764485705
2016,BASF,28.020128923925572
2016,BASF,61.91455538115732
2017,BASF,27.216591461722334
2017,BASF,60.43342264900466
2018,BASF,28.666149116863153
2018,BASF,62.82204074116227
2019,BASF,25.145897354408937
2019,BASF,70.91401116141657
2020,BASF,25.390427960772723
2020,BASF,71.60361256655192
2021,BASF,25.838734072439657
2021,BASF,72.91577079576774
2022,BASF,24.161952771659433
2022,BASF,68.80051055864071
1955,BHP,5.7297319915965215
1956,BHP,6.06677504992573
1957,BHP,7.246425754077953
1958,BHP,7.631617820739906
1959,BHP,8.113107904067345
1960,BHP,8.498299970729294
1961,BHP,8.69089600406027
1962,BHP,10.0390682373771
1963,BHP,10.496483816538168
1964,BHP,11.363165966527555
1965,BHP,12.831710720676243
1966,BHP,14.324329978991306
1967,BHP,14.25210646649219
1968,BHP,14.685447541486884
1969,BHP,0.0145780780723687
1969,BHP,16.178066799801947
1970,BHP,1.7945005359377368
1970,BHP,0.2696944443388219
1970,BHP,20.59128912345472
1971,BHP,13.95722639062684
1971,BHP,0.6152098672877168
1971,BHP,17.80266907215845
1972,BHP,21.96257303702446
1972,BHP,0.8648975540111833
1972,BHP,21.202412241079234
1973,BHP,22.724358453424873
1973,BHP,1.3050686306061603
1973,BHP,0.1161019819114888
1973,BHP,20.439991652586524
1974,BHP,27.721922812642408
1974,BHP,1.8507778015894072
1974,BHP,0.1705988305638203
1974,BHP,21.264711199672018
1975,BHP,27.58745490581614
1975,BHP,2.3655977742151113
1975,BHP,0.4596690712414049
1975,BHP,18.707487280291815
1976,BHP,29.310653953792613
1976,BHP,2.9447702434190286
1976,BHP,4.26970962050006
1976,BHP,19.461008017556978
1977,BHP,30.324506878807753
1977,BHP,3.4209787180978055
1977,BHP,6.432997569177393
1977,BHP,18.763853004732912
1978,BHP,31.895492403547017
1978,BHP,3.7427412009888714
1978,BHP,6.4140421435591914
1978,BHP,20.85235142612927
1979,BHP,31.633256058561987
1979,BHP,4.200930976625747
1979,BHP,6.525405269066129
1979,BHP,17.221212125292418
1980,BHP,31.360810999416948
1980,BHP,4.759510646924637
1980,BHP,13.766377855219393
1980,BHP,4.15326390618594
1981,BHP,29.496723720474513
1981,BHP,5.9667634827319125
1981,BHP,17.486380132791588
1981,BHP,4.746587321355361
1982,BHP,63.80446350000842
1982,BHP,6.926902731678852
1982,BHP,21.7987394609326
1982,BHP,5.33991073652478
1983,BHP,71.78002143750946
1983,BHP,6.466138856178846
1983,BHP,24.405110483435415
1983,BHP,6.52655756686362
1984,BHP,37.031711837508006
1984,BHP,6.762160340438627
1984,BHP,21.727656614864344
1984,BHP,25.63157153531895
1985,BHP,40.488797181097205
1985,BHP,6.9088840326369505
1985,BHP,60.633667696224485
1985,BHP,27.70820348841192
1986,BHP,37.240272677573664
1986,BHP,8.821440230941445
1986,BHP,71.5709482779272
1986,BHP,28.509190098890635
1987,BHP,37.056196800376135
1987,BHP,9.557632791796202
1987,BHP,65.84167088482556
1987,BHP,34.65305406296998
1988,BHP,37.01017783107675
1988,BHP,12.963166910715234
1988,BHP,65.07634557549065
1988,BHP,27.76160259577717
1989,BHP,32.69978754375431
1989,BHP,12.755818313322656
1989,BHP,72.89545864299909
1989,BHP,26.005365286875683
1990,BHP,41.47290127500547
1990,BHP,14.869639633816126
1990,BHP,73.497293406377
1990,BHP,22.635288288713376
1991,BHP,45.1217190314122
1991,BHP,13.595151158339286
1991,BHP,76.89505344843978
1991,BHP,31.481245962821397
1992,BHP,28.23746287772248
1992,BHP,13.994226045570382
1992,BHP,79.98952668061128
1992,BHP,40.327203666595594
1993,BHP,44.53950330197463
1993,BHP,13.515336180893064
1993,BHP,88.28726424497933
1993,BHP,49.173161340703615
1994,BHP,29.838556133675812
1994,BHP,13.595151158339286
1994,BHP,87.1854801309213
1994,BHP,58.01911901481163
1995,BHP,29.838556133675812
1995,BHP,14.499720902729768
1995,BHP,93.84831223571939
1995,BHP,66.86507671858583
1996,BHP,31.261694753148653
1996,BHP,15.54387574466318
1996,BHP,54.252797547497146
1996,BHP,75.71103439269386
1997,BHP,32.6848333726215
1997,BHP,16.582563807319453
1997,BHP,57.86854498416923
1997,BHP,79.83463212812133
1998,BHP,34.107971992094335
1998,BHP,17.621251869975726
1998,BHP,62.79695564490182
1998,BHP,87.1710761566912
1999,BHP,35.531110611567186
1999,BHP,18.681807049740556
1999,BHP,142.64550134747773
1999,BHP,89.02372852055771
2000,BHP,34.95458943049699
2000,BHP,19.084890908441547
2000,BHP,222.4940470500536
2000,BHP,90.87638088442422
2001,BHP,34.60513238390744
2001,BHP,20.899132724547847
2001,BHP,211.281912796887
2001,BHP,111.18880800274933
2002,BHP,29.637173295753904
2002,BHP,20.279564406472172
2002,BHP,189.29361907977236
2002,BHP,104.98857831422887
2003,BHP,24.45704841534698
2003,BHP,22.06100554691563
2003,BHP,196.33082084052995
2003,BHP,104.21725787450865
2004,BHP,20.812218437908996
2004,BHP,23.77101410480449
2004,BHP,207.11171916088247
2004,BHP,108.93417902510552
